Timestamp,UnixTimestamp,RecordingTime(s),SceneTime(s),NodeID,TargetID,PositionX,PositionY,PositionZ,DecTime(s)
2025-12-18 13:32:02.154,1766035922154,1554.1340,193.806400,23,0,-77.8000,0.0500,25.0900,3.6860
2025-12-18 13:32:05.840,1766035925840,1557.8210,197.493700,28,0,-77.6000,0.0500,44.5000,5.5980
2025-12-18 13:32:11.438,1766035931438,1563.4180,203.091200,24,0,-74.5000,0.0500,42.0000,3.2650
2025-12-18 13:32:14.703,1766035934703,1566.1290,205.802100,27,0,-71.5000,0.0500,54.5000,2.7430
2025-12-18 13:32:17.446,1766035937446,1568.8730,208.545400,2,0,-74.4000,0.0500,66.8000,5.8090
2025-12-18 13:32:23.255,1766035943255,1574.6810,214.353800,1,0,-85.6000,0.0500,67.1000,11.9500
2025-12-18 13:32:35.205,1766035955205,1586.6310,226.304000,30,0,-85.7000,0.0500,55.1000,5.3980
2025-12-18 13:32:40.603,1766035960603,1592.0290,231.701500,29,0,-85.7000,0.0500,44.2000,3.2870
2025-12-18 13:32:43.890,1766035963890,1595.3160,234.989000,28,0,-77.6000,0.0500,44.5000,5.4650
2025-12-18 13:32:49.355,1766035969355,1600.7800,240.453000,29,0,-85.7000,0.0500,44.2000,4.0750
2025-12-18 13:32:53.430,1766035973430,1604.8560,244.528900,28,0,-77.6000,0.0500,44.5000,3.8320
2025-12-18 13:32:57.262,1766035977262,1608.6880,248.360600,23,0,-77.8000,0.0500,25.0900,3.3650
2025-12-18 13:33:00.627,1766035980627,1612.0530,251.725800,22,0,-77.3000,0.0500,12.7000,3.7320
2025-12-18 13:33:04.359,1766035984359,1615.7850,255.457400,21,0,-71.4000,0.0500,4.9000,5.7640
2025-12-18 13:33:10.123,1766035990123,1621.5490,261.221600,19,0,-58.3000,0.0500,14.5000,2.6760
2025-12-18 13:33:12.799,1766035992799,1624.2250,263.898100,18,0,-55.2000,0.0500,23.0000,6.3640
2025-12-18 13:33:19.163,1766035999163,1630.5890,270.261800,13,0,-50.2000,0.0500,30.1000,2.4550
2025-12-18 13:33:21.618,1766036001618,1633.0440,272.716300,12,0,-50.2000,0.0500,38.8000,2.7090
2025-12-18 13:33:24.327,1766036004327,1635.7530,275.426100,8,0,-39.1000,0.0500,52.3000,2.6440
2025-12-18 13:33:26.971,1766036006971,1638.3970,278.069600,9,0,-32.1000,0.0500,49.4000,2.5430
2025-12-18 13:33:29.514,1766036009514,1640.9400,280.612700,10,0,-22.5000,0.0500,44.7000,5.6300
2025-12-18 13:33:35.144,1766036015144,1646.5710,286.243500,16,0,-13.4000,0.0500,33.0700,0.3900
2025-12-18 13:33:35.534,1766036015534,1646.9600,286.632300,16,0,-13.4000,0.0500,33.0700,5.8960
2025-12-18 13:33:41.430,1766036021430,1652.8570,292.529500,15,0,-25.9000,0.0500,27.1000,2.7550
2025-12-18 13:33:44.185,1766036024185,1655.6110,295.283800,14,0,-36.1000,0.0500,27.1000,3.3330
2025-12-18 13:33:47.518,1766036027518,1658.9440,298.616500,17,0,-44.0000,0.0500,24.4000,0.8760
2025-12-18 13:33:48.394,1766036028394,1659.8200,299.493200,0,17,-43.7700,1.7500,22.1440,0.0000
